policy_id,effective_date,expiration_date,cancellation_date,in_force,exposure,driver_age,vehicle_age,province,vehicle_make,body_type,horsepower,vehicle_color,vehicle_transmission,claim_counts,loss_amt,player_id,commercial_premium
AUTO-TPL-D327BA7F0E,01/09/2023,31/08/2024,,true,1.0,37,0,MD,Isuzu,heavycomm,50,other,manual,0,0.0,9,1053.4927
AUTO-TPL-EBEDC14CEB,01/03/2023,29/02/2024,,true,1.0,68,19,HA,Chevrolet,sedan,130,black,manual,2,5753.2962,9,770.8345
AUTO-TPL-1C7059EBF6,01/03/2023,29/02/2024,,true,1.0,49,6,NJ,Toyota,sedan,69,blue,manual,0,0.0,9,513.7009
AUTO-TPL-BF48530964,06/02/2023,06/02/2024,,true,1.0,38,17,RI,other,pickup,130,silver,automatic,0,0.0,9,298.6381
AUTO-TPL-32C378DBB6,09/02/2023,09/02/2024,,true,1.0,84,14,RI,Chevrolet,sedan,40,grey,automatic,0,0.0,9,374.0842
AUTO-TPL-87B26C88C1,11/07/2023,10/07/2024,,true,1.0,46,2,RI,Toyota,sedan,63,white,manual,0,0.0,9,179.8416
AUTO-TPL-B25D33FD6F,28/09/2023,27/09/2024,,true,1.0,73,0,AS,KIA,lightcomm,53,blue,automatic,0,0.0,9,597.9329
AUTO-TPL-74ED932DF6,02/11/2023,01/11/2024,,true,1.0,43,6,SH,other,heavycomm,132,black,automatic,0,0.0,9,491.1132
AUTO-TPL-EE72AE90E5,20/12/2023,19/12/2024,,true,1.0,41,0,SH,other,4x4,118,other,automatic,0,0.0,9,502.1574
AUTO-TPL-476C40BA69,08/10/2023,07/10/2024,,true,1.0,50,9,SH,other,4x4,116,grey,manual,0,0.0,9,435.9883
AUTO-TPL-188627EC8F,28/09/2023,27/09/2024,11/07/2024,false,0.7863013698630137,33,1,MD,Chevrolet,4x4,113,red,automatic,0,0.0,9,1205.8855
AUTO-TPL-4998603C48,10/04/2023,09/04/2024,,true,1.0,87,1,NJ,Chevrolet,heavycomm,52,white,manual,0,0.0,9,415.9595
AUTO-TPL-57764B36DB,17/03/2023,16/03/2024,,true,1.0,39,20,QS,Hyundai,4x4,47,white,automatic,0,0.0,9,453.0404
AUTO-TPL-F495682DF5,23/12/2023,22/12/2024,,true,1.0,58,20,AS,KIA,heavycomm,155,white,manual,0,0.0,9,317.931
AUTO-TPL-9EC96A40EA,12/04/2023,11/04/2024,,true,1.0,18,17,MK,Toyota,sedan,110,black,automatic,0,0.0,9,510.7132
AUTO-TPL-9E85DE38AD,11/09/2023,10/09/2024,,true,1.0,41,12,BA,Isuzu,4x4,83,red,automatic,0,0.0,9,840.2926
AUTO-TPL-29A9D21FCC,25/05/2023,24/05/2024,,true,1.0,22,8,RI,Ford,sedan,117,grey,automatic,0,0.0,9,274.6437
AUTO-TPL-55B240ABBF,01/01/2023,01/01/2024,,true,1.0,39,11,SH,Isuzu,4x4,41,red,automatic,0,0.0,9,1399.8902
AUTO-TPL-2230566D30,18/12/2023,17/12/2024,,true,1.0,81,2,JZ,Chevrolet,sedan,126,black,automatic,0,0.0,9,557.8258
